project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado
GLD6521,GS1247 VPA 145 Manicaland Safe Water,Zimbabwe,energy-efficiency,gold-standard,unknown,11637.0,28487.0,16850.0
VCS1739,3 MW Hydro Power Project by Darjeeling Power Pvt. Ltd.,India,renewable-energy,verra,registered,11631.0,24386.0,12755.0
GLD10742,GS5047 VPA49 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project III,Rwanda,fuel-switching,gold-standard,unknown,11628.0,20313.0,8685.0
GLD4828,Bundled Wind Power Project by Peethambra Granites Pvt Ltd (EKIESL-CDM. November -11-01),India,renewable-energy,gold-standard,unknown,11607.0,11607.0,0.0
GLD3031,Afforestation Project in Tongliao Inner Mongolia ,China,forest,gold-standard,unknown,11587.0,11587.0,0.0
GLD11013,GS5047 VPA77 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project V,Rwanda,energy-efficiency,gold-standard,unknown,11569.0,17579.0,6010.0
GLD11015,GS5047 VPA79 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VII,Rwanda,energy-efficiency,gold-standard,unknown,11569.0,13714.0,2145.0
GLD11016,GS5047 VPA80 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VIII,Rwanda,energy-efficiency,gold-standard,unknown,11569.0,13763.0,2194.0
GLD11014,GS5047 VPA78 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project VI,Rwanda,energy-efficiency,gold-standard,unknown,11569.0,15236.0,3667.0
GLD11012,GS5047 VPA76 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project IV,Rwanda,energy-efficiency,gold-standard,unknown,11569.0,18439.0,6870.0
GLD10886,“Commonland African Improved Cookstove Programme – VPA 01 (Peace Parks and Simalaha Community Conservancy)”,Zambia,fuel-switching,gold-standard,unknown,11516.0,136472.0,124956.0
GLD7460,GS1247 VPA 194 Zambia Eastern Province Safe Water Project,Zambia,energy-efficiency,gold-standard,unknown,11507.0,12956.0,1449.0
GLD7136,GS1247 VPA 163 Improved Kitchen Regimes Manica Province Safe Water (Mozambique) ,Mozambique,energy-efficiency,gold-standard,unknown,11505.0,24314.0,12809.0
GLD7456,GS1247 VPA 190 Zambia Eastern Province Safe Water Project,Zambia,energy-efficiency,gold-standard,unknown,11497.0,15093.0,3596.0
GLD7333,GS1247 VPA 179 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,11496.0,35537.0,24041.0
VCS1945,MSA-1 Hydropower Plant,Chile,renewable-energy,verra,registered,11494.0,42028.0,30534.0
GLD4387,VPA 22 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,11406.0,34042.0,22636.0
VCS603,Sirma Run-of-River Hydro Project,Türkiye,renewable-energy,verra,unknown,11383.0,62634.0,51251.0
VCS975,Chongqing Chengkou County Bashan Hydropower Station Project,China,renewable-energy,verra,unknown,11380.0,524125.0,512745.0
ACR444,A-Gas 2019-4,United States,ghg-management,american-carbon-registry,completed,11367.0,88307.0,76940.0
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",Mexico,forest,climate-action-reserve,registered,11366.0,48743.0,37377.0
VCS617,"Electricity generation through wind power project at Jodhpur, Rajasthan",India,renewable-energy,verra,registered,11337.0,25439.0,14102.0
ACR550,Hudson Tech 2020-3,United States,ghg-management,american-carbon-registry,completed,11311.0,59364.0,48053.0
VCS899,"TIST Program in Kenya, VCS 006",Kenya,forest,verra,registered,11200.0,677799.0,666599.0
GLD7474,GS1247 VPA 202 Improved Kitchen Regimes Manica Province Safe Water (Mozambique),Mozambique,energy-efficiency,gold-standard,unknown,11188.0,26155.0,14967.0
GLD7391,GS1247 VPA 188 Southern Ethiopia Efficient Cook Stoves,Ethiopia,fuel-switching,gold-standard,unknown,11177.0,37742.0,26565.0
GLD6520,GS1247 VPA 144 Manicaland Safe Water,Zimbabwe,energy-efficiency,gold-standard,unknown,11129.0,28581.0,17452.0
VCS1690,Biogas Utilization Project in Zhejiang Jingxing Paper Joint Stock Co. Ltd. - CER Conversion,China,ghg-management,verra,unknown,11100.0,12793.0,1693.0
VCS2014,50 MW SOLAR PROJECT BY AVAADA IN UP (INDIA),India,renewable-energy,verra,unknown,11096.0,31691.0,20595.0
VCS4250,CLEAN COOKSTOVE FOR GARO COMMUNITIES,India,fuel-switching,verra,registered,11064.0,11376.0,312.0
VCS2390,Installation of high efficiency wood burning cookstoves in Angola,Angola,fuel-switching,verra,registered,11058.0,11058.0,0.0
VCS1229,Fronteira and Novicel Ceramics Fuel Switching Project,Brazil,fuel-switching,verra,unknown,11022.0,15695.0,4673.0
GLD5825,GS1247 VPA 119 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,10997.0,42002.0,31005.0
GLD12132, GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA025,India,fuel-switching,gold-standard,unknown,10973.0,10973.0,0.0
GLD6836,GS1247 VPA 156 Southern Ethiopia Community Protected Springs,Ethiopia,energy-efficiency,gold-standard,unknown,10954.0,33901.0,22947.0
VCS4070,Guangdong Xinsheng E-waste recovery and recycling project,China,energy-efficiency,verra,registered,10945.0,14070.0,3125.0
CAR1509,Bonos Comunitarios CO2-Candelaria II,Mexico,forest,climate-action-reserve,registered,10930.0,10930.0,0.0
GLD7482,GS1247 VPA 210 Sierra Leone Safe Water,Sierra Leone,energy-efficiency,gold-standard,unknown,10906.0,23446.0,12540.0
VCS3363,Westphalen Forest Carbon Project,Germany,forest,verra,registered,10894.0,10894.0,0.0
VCS986,"Kumköy Hydroelectric Power Plant, Samsun",Türkiye,renewable-energy,verra,registered,10867.0,410574.0,399707.0
VCS667,Chongqing Longshui 8MW Hydro Power Project,China,renewable-energy,verra,registered,10852.0,138716.0,127864.0
GLD4379,VPA 14 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,10848.0,39034.0,28186.0
GLD5826,GS1247 VPA 120 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,10847.0,39564.0,28717.0
VCS1325,Village Climate Solutions,Tanzania,forest,verra,unknown,10796.0,36171.0,25375.0
GLD5326,GS1247 VPA 90 Southern Ethiopia Efficient Cook Stoves,Ethiopia,fuel-switching,gold-standard,unknown,10754.0,56943.0,46189.0
VCS662,5.5 MW Bundled Wind Power Project by WMI Cranes Ltd,India,renewable-energy,verra,registered,10734.0,22312.0,11578.0
GLD12262,Improved Cookstove and Safe Water Programme – Kenya - VPA 60,Kenya,energy-efficiency,gold-standard,unknown,10729.0,10729.0,0.0
GLD7459,GS1247 VPA 193 Zambia Eastern Province Safe Water Project,Zambia,energy-efficiency,gold-standard,unknown,10706.0,17246.0,6540.0
GLD5039,GS1247 VPA 66 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,10599.0,39907.0,29308.0
VCS3922,Isorka: Electric Vehicle Charging in Iceland,Iceland,fuel-switching,verra,registered,10575.0,12514.0,1939.0
GLD11759,VPA 62 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,10537.0,17847.0,7310.0
ACR695,Oaktown Fuel 2 Mine Methane Incineration Project,United States,ghg-management,american-carbon-registry,active,10451.0,41281.0,30830.0
GLD7293,GS1247 VPA 172 Southern Ethiopia Efficient Cook Stoves ,Ethiopia,fuel-switching,gold-standard,unknown,10440.0,41652.0,31212.0
GLD5325,GS1247 VPA 89 Southern Ethiopia Efficient Cook Stoves,Ethiopia,fuel-switching,gold-standard,unknown,10431.0,57528.0,47097.0
VCS1752,TW Ghana ODS Project,Ghana,ghg-management,verra,unknown,10408.0,155431.0,145023.0
VCS3788,Foumbouni-Mitsamiouli solar farm,Comoros,renewable-energy,verra,registered,10380.0,10380.0,0.0
VCS926,"Wind power project by Sargam Retails Pvt. Ltd. in Gujarat, India",India,renewable-energy,verra,registered,10376.0,73499.0,63123.0
GLD4395,VPA 30 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,10371.0,31574.0,21203.0
GLD2457,Improved Jikos - Better Living for Rural Population,Kenya,fuel-switching,gold-standard,unknown,10305.0,71413.0,61108.0
GLD7483,GS1247 VPA 211 Sierra Leone Safe Water,Sierra Leone,energy-efficiency,gold-standard,unknown,10304.0,22815.0,12511.0
GLD11835,VPA 88  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,10284.0,14628.0,4344.0
GLD1146,Expanding access to LPG in Burkina Faso through microfranchised distribution,Burkina Faso,fuel-switching,gold-standard,unknown,10252.0,40055.0,29803.0
CAR1580,Pfister Ranch Avoided Conversion,United States,land-use,climate-action-reserve,registered,10195.0,10195.0,0.0
GLD6338,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 008,Myanmar,fuel-switching,gold-standard,unknown,10191.0,26008.0,15817.0
VCS2436,Distribution of Improved cook stove - Phase 8,India,fuel-switching,verra,registered,10117.0,47712.0,37595.0
GLD7479,GS1247 VPA 207 Sierra Leone Safe Water,Sierra Leone,energy-efficiency,gold-standard,unknown,10038.0,23473.0,13435.0
GLD2640,Hezhang Rural Methane Digesters Project in Guizhou Province,China,ghg-management,gold-standard,unknown,10014.0,281893.0,271879.0
GLD11951,GS1340 - Efficient cookstoves in Burkina Faso - Solidagro F3PA cookstoves in Boulkiemdé - VPA-41     ,Burkina Faso,fuel-switching,gold-standard,unknown,10000.0,10000.0,0.0
GLD5043,GS1247 VPA 70 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,9960.0,39788.0,29828.0
GLD11782,VPA 85 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9948.0,14784.0,4836.0
GLD4372,VPA 7 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9946.0,31887.0,21941.0
CAR674,"Oneida Herkimer Landfill Ava, NY",United States,ghg-management,climate-action-reserve,registered,9898.0,1403052.0,1393154.0
GLD5245,GS1247 VPA 85 Zoba Maekel Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,9878.0,43333.0,33455.0
VCS1023,Grid Connected Wind Power Project by M/s Giriraj Enterprises in Madhya Pradesh,India,renewable-energy,verra,registered,9858.0,142873.0,133015.0
GLD10826,GS5047 VPA50 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project I,Rwanda,fuel-switching,gold-standard,unknown,9826.0,19331.0,9505.0
VCS428,Chol Charoen Group Wastewater Treatment with Biogas System I (Chacherngsao),Thailand,ghg-management,verra,registered,9768.0,363409.0,353641.0
GLD659,UPOIC Wastewater Treatment for Energy Generation Krabi,Thailand,ghg-management,gold-standard,unknown,9746.0,9746.0,0.0
GLD10828,GS5047 VPA52 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project III,Rwanda,fuel-switching,gold-standard,unknown,9693.0,14182.0,4489.0
GLD6830,Solar Water Pumps for salt farmers of Kutch,India,agriculture,gold-standard,unknown,9689.0,16777.0,7088.0
GLD11842,VPA 95- GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9688.0,13797.0,4109.0
GLD11781,VPA 84 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,15433.0,5746.0
GLD11846,VPA 99  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,12990.0,3303.0
GLD11837,VPA 90  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,14397.0,4710.0
GLD11780,VPA 83 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,15433.0,5746.0
GLD11779,VPA 82 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,15434.0,5747.0
GLD11838,VPA 91  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,13795.0,4108.0
GLD11843,VPA 96 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,13795.0,4108.0
GLD11836,VPA 89 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9687.0,14628.0,4941.0
GLD11760,VPA 63 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,17277.0,7591.0
GLD11777,VPA 80 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,15431.0,5745.0
GLD11762,VPA 65 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,17015.0,7329.0
GLD11839,VPA  92  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,13794.0,4108.0
GLD11761,VPA 64 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,17015.0,7329.0
GLD11841,VPA 94 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,13794.0,4108.0
GLD11773,VPA 76 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,16264.0,6578.0
GLD11845,VPA 98 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9686.0,12988.0,3302.0
GLD6518,GS1247 VPA 142 Manicaland Safe Water,Zimbabwe,energy-efficiency,gold-standard,unknown,9686.0,28034.0,18348.0
GLD11744,VPA 47 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9685.0,19482.0,9797.0
GLD11807,VPA 49 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9685.0,18862.0,9177.0
GLD11745,VPA 48 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9685.0,19483.0,9798.0
GLD11778,VPA 81 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9685.0,15430.0,5745.0
GLD11840,VPA 93  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9685.0,13792.0,4107.0
GLD10782,Household biogas plants in rural parts of Central India,India,ghg-management,gold-standard,unknown,9682.0,126460.0,116778.0
VCS1665,HPP Project Liberia,Liberia,fuel-switching,verra,registered,9680.0,22906.0,13226.0
VCS1089,Laurelbrook Farm Dairy Manure Advanced Separation Project,United States,ghg-management,verra,registered,9639.0,39273.0,29634.0
ACR573,A-Gas V1,United States,ghg-management,american-carbon-registry,completed,9568.0,83702.0,74134.0
GLD10827,GS5047 VPA51 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project II,Rwanda,fuel-switching,gold-standard,unknown,9537.0,16532.0,6995.0
ACR953,Advanced Refrigeration - ARS2023003,United States,ghg-management,american-carbon-registry,completed,9507.0,9507.0,0.0
GLD10663,GS1247 VPA 231 Sierra Leone Safe Water ,Sierra Leone,energy-efficiency,gold-standard,unknown,9498.0,9498.0,0.0
VCS1068,Hydroelectric Project El Edén,Colombia,renewable-energy,verra,unknown,9496.0,73110.0,63614.0
GLD7566,GS5658 VPA 14: Water is Life Madagascar ,Madagascar,energy-efficiency,gold-standard,unknown,9490.0,35111.0,25621.0
GLD6419,GS1340 Efficient cookstoves in Burkina Faso – VPA-12 - tiipaalga F3PA cookstoves in Kourwéogo,Burkina Faso,fuel-switching,gold-standard,unknown,9485.0,27451.0,17966.0
GLD4383,VPA 19 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,9485.0,31085.0,21600.0
VCS660,Liaoning Faku Wanghaisi East Wind Power Project,China,renewable-energy,verra,registered,9444.0,19195.0,9751.0
GLD7345,VPA 175 EcoZoom Improved Stove Programme Uganda,Uganda,fuel-switching,gold-standard,unknown,9428.0,20689.0,11261.0
VCS52,Nascente Ceramic Fuel Switching Project,Brazil,fuel-switching,verra,unknown,9418.0,29108.0,19690.0
GLD3443,GS1247 VPA 33 Improved Kitchen Regimes : Kaliro Safe Water Project,Uganda,energy-efficiency,gold-standard,unknown,9391.0,61471.0,52080.0
CAR681,Howland Research Forest,United States,forest,climate-action-reserve,unknown,9383.0,48852.0,39469.0
GLD11043,GS5658 VPA 36: “Access to energy for local development and resilience building in Uganda”,Uganda,fuel-switching,gold-standard,unknown,9372.0,9372.0,0.0
GLD11644,Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 018,Myanmar,fuel-switching,gold-standard,unknown,9371.0,9371.0,0.0
GLD337,Kuyasa low-cost urban housing energy upgrade project Khayelitsha (Cape Town; South Africa),South Africa,energy-efficiency,gold-standard,unknown,9341.0,9341.0,0.0
GLD7332,GS1247 VPA 178 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,9330.0,35572.0,26242.0
